Customer ID,First Name,Last Name,Date of Birth,Country,Education,Annual Income,Marital Status,Gender,Date of First Transaction,Exited,IsActiveMember,Account Balance,Current Account,Saving Account,Mortgage,Credit Score,Has Credit Card,Number of Complaints,Satisfaction Score
1001819,Robert,Taylor,1996-06-16,USA,Master,199892.31,Married,Male,2002-07-18,Yes,No,134891.16,Yes,No,No,587,No,15,4.25
1001820,Paul,Griffin,1964-08-02,UK,Bachelor,195557.52,Single,Female,2021-12-22,No,No,232822.61,Yes,Yes,Yes,656,Yes,15,4.18
1001821,Sarah,Hawkins,1995-10-24,UK,Doctorate,120213.68,Married,Male,2017-05-17,No,Yes,15677.12,Yes,Yes,No,586,No,1,2.13
1001822,Jeffrey,Martinez,1968-12-04,UK,Master,183630.26,Single with Partner,Male,2004-02-06,No,Yes,91173.62,Yes,Yes,No,595,Yes,9,2.86
1001823,Kimberly,Rivera,1950-05-25,USA,Bachelor,148288.42,Married,Male,2010-04-18,Yes,No,101548.05,Yes,No,No,608,Yes,15,3.73
1001824,Ryan,Mendez,1961-09-18,Germany,Master,125092.11,Single with Partner,Female,2017-12-21,No,No,31822.0,Yes,Yes,Yes,847,Yes,3,2.7
1001825,Robert,Cantu,1956-09-28,USA,Master,143678.66,Single with Partner,Female,2018-01-01,No,No,145920.76,No,No,Yes,632,No,9,1.31
1001826,Rose,Wright,1974-03-20,USA,Bachelor,145738.92,Married,Female,2005-09-01,Yes,No,10434.53,Yes,Yes,No,414,No,18,2.11
1001827,Dennis,Colon,1959-09-15,UK,Bachelor,161859.54,Single with Partner,Male,2017-06-06,Yes,No,178296.19,Yes,Yes,Yes,677,Yes,13,3.05
1001828,Matthew,Henry,1990-03-13,Canada,Doctorate,172886.7,Married,Female,2010-05-31,No,Yes,9745.81,Yes,Yes,Yes,719,No,9,4.27
1001829,Brad,Harmon,1977-09-18,Germany,GCSE,95909.34,Married,Female,2007-10-05,No,No,218418.63,No,No,Yes,417,No,14,1.28
1001830,Erin,Romero,1986-12-17,UK,GCSE,47606.69,Single with Partner,Male,2005-06-08,No,No,16630.73,Yes,Yes,Yes,766,Yes,20,1.71
1001831,Alexandra,Deleon,1979-11-12,Canada,Bachelor,145741.65,Single,Female,2014-08-30,No,No,114304.81,Yes,Yes,No,764,Yes,13,4.72
1001832,Ronald,Ross,1967-12-06,USA,Master,144670.54,Married,Female,2021-10-14,No,Yes,39184.2,Yes,Yes,No,608,Yes,6,2.27
1001833,Hannah,Allison,1962-10-25,USA,Master,149018.95,Single with Partner,Female,2014-02-13,No,Yes,33627.31,Yes,Yes,Yes,539,No,6,2.51
1001834,Ryan,Watkins,1952-11-18,Germany,Doctorate,199972.5,Single with Partner,Female,2002-08-28,Yes,No,180415.44,No,No,No,614,No,5,3.66
1001835,Steven,Miller,1988-06-23,Germany,Bachelor,182235.46,Married,Female,2004-07-30,No,Yes,193653.06,Yes,No,No,661,No,2,2.47
1001836,Christopher,White,1988-11-09,USA,GCSE,117599.08,Single with Partner,Female,2006-01-08,No,Yes,184904.09,Yes,Yes,No,377,Yes,15,1.92
1001837,Paul,George,1948-08-30,UK,Bachelor,175448.88,Married,Female,2007-07-03,No,Yes,101236.37,No,No,No,732,No,3,4.87
1001838,Hunter,Reyes,1971-10-09,UK,Master,152501.66,Single with Partner,Male,2022-06-22,Yes,No,247700.19,Yes,Yes,Yes,487,Yes,9,3.08
1001839,Mary,Hutchinson,1952-09-19,Canada,GCSE,61415.44,Single with Partner,Male,2008-05-15,No,No,85256.24,Yes,Yes,No,302,No,8,2.48
1001840,Keith,Hood,1949-03-23,UK,GCSE,70903.79,Married,Female,2005-12-14,No,No,61621.78,Yes,Yes,No,594,Yes,12,4.05
1001841,Michael,Simon,1974-11-07,UK,GCSE,64019.5,Married,Female,2013-05-24,Yes,No,249127.75,Yes,No,No,721,No,10,1.41
1001842,Rhonda,Taylor,1994-06-23,USA,Bachelor,186266.1,Single with Partner,Male,2022-09-19,No,Yes,244328.29,No,No,No,467,Yes,20,4.61
1001843,Edwin,Todd,1948-07-09,USA,Doctorate,157200.16,Single with Partner,Female,2021-02-07,No,No,148122.26,Yes,Yes,No,323,No,17,4.25
1001844,Teresa,Gentry,1959-02-01,USA,Master,143649.15,Single,Male,2023-01-09,No,Yes,52576.18,Yes,No,No,619,Yes,7,2.51
1001845,Gina,Powell,1965-02-25,Canada,Doctorate,181988.82,Married,Female,2011-10-05,No,No,59929.31,No,No,Yes,327,No,11,1.75
1001846,Nancy,Wilcox,1975-07-17,UK,GCSE,106024.36,Single,Female,2018-11-29,No,No,130413.01,Yes,Yes,No,691,No,9,4.44
1001847,Melissa,Bowman,1975-04-07,UK,Doctorate,153634.32,Married,Male,2006-05-10,Yes,No,194115.36,No,No,Yes,823,No,15,4.82
1001848,Joseph,Perez,1991-02-10,UK,Master,173424.69,Single with Partner,Female,2005-10-23,Yes,No,19732.55,Yes,No,No,766,Yes,17,1.19
1001849,Sherri,Reynolds,1970-02-26,Germany,Bachelor,124704.36,Single,Female,2000-02-25,Yes,No,172042.53,Yes,No,No,783,Yes,2,4.95
1001850,Jose,Smith,1953-05-07,USA,Doctorate,162357.19,Single with Partner,Female,2008-05-13,Yes,No,26136.47,No,No,Yes,583,Yes,6,2.55
1001851,Amanda,Clements,1971-10-30,UK,GCSE,28318.19,Divorced,Female,2007-10-08,No,Yes,211090.04,No,Yes,No,531,Yes,17,4.22
1001852,James,Nguyen,1952-08-21,Germany,Doctorate,122335.27,Divorced,Male,2014-09-01,Yes,No,133216.71,No,No,No,519,No,8,2.83
1001853,Jacob,Johnson,1947-05-01,Germany,Doctorate,169033.99,Single,Male,2000-10-01,No,Yes,247427.64,Yes,No,No,703,Yes,14,3.09
1001854,Melanie,Cruz,1956-09-24,Germany,Master,144266.83,Single with Partner,Female,2021-04-16,No,Yes,188344.37,Yes,Yes,Yes,706,No,10,3.14
1001855,Kathryn,Baker,1954-01-20,Canada,Bachelor,179402.97,Divorced,Female,2009-05-14,No,No,124508.27,Yes,Yes,Yes,326,Yes,18,4.85
1001856,Casey,Rangel,1964-06-10,UK,GCSE,110023.93,Single,Male,2013-12-20,Yes,No,35637.82,No,No,Yes,784,No,6,3.52
1001857,Nathan,Clark,1985-06-20,Germany,Bachelor,131151.29,Married,Male,2017-12-29,Yes,No,135781.95,Yes,No,Yes,526,No,19,2.18
1001858,Joshua,Whitaker,1949-02-19,USA,Bachelor,177961.83,Divorced,Male,2010-11-01,Yes,No,28965.41,No,Yes,No,473,Yes,6,3.51
1001859,Matthew,King,1951-04-30,Germany,Master,161161.6,Single,Male,2013-04-02,Yes,No,226328.54,No,Yes,No,574,No,14,1.36
1001860,Benjamin,Cooke,1951-10-04,Germany,Master,128969.54,Divorced,Female,2001-11-01,Yes,No,57824.91,No,No,Yes,388,No,3,2.33
1001861,John,Barnett,1955-02-03,Germany,Doctorate,172127.41,Married,Male,2000-10-07,Yes,No,216395.52,No,No,Yes,427,No,13,1.7
1001862,Martin,Mason,1972-11-28,USA,GCSE,82508.81,Single,Male,2005-06-14,No,Yes,76254.08,No,Yes,No,807,No,16,3.42
1001863,Jeremy,Parker,1970-03-30,UK,Master,161251.35,Married,Female,2020-04-29,Yes,No,55785.88,Yes,Yes,Yes,464,No,18,3.13
1001864,Adam,Dalton,1969-12-23,USA,Doctorate,194117.7,Married,Male,2016-07-29,No,Yes,76337.34,No,No,Yes,507,No,17,3.9
1001865,Troy,Santiago,1999-10-31,Canada,Master,161686.38,Married,Female,2003-03-09,Yes,No,177005.52,Yes,Yes,Yes,550,Yes,5,2.35
1001866,Amanda,Dean,1997-05-23,Canada,GCSE,119089.45,Married,Male,2010-03-29,No,No,131493.81,Yes,No,Yes,577,No,4,4.94
1001867,Mark,Rosales,1968-09-03,UK,GCSE,72885.97,Married,Female,2018-02-08,Yes,No,27225.13,No,Yes,No,376,Yes,9,2.28
1001868,Tracy,Green,1953-08-03,UK,GCSE,35121.8,Married,Male,2019-01-02,No,No,34609.93,Yes,Yes,No,497,No,3,1.21
1001869,Isaac,Howe,1998-01-25,UK,Master,157637.7,Single,Male,2006-06-01,No,Yes,94881.01,Yes,Yes,Yes,333,No,11,2.08
1001870,Danny,Wilkins,1982-04-24,Germany,Master,134586.3,Single with Partner,Male,2021-09-13,No,Yes,84900.46,No,No,No,663,No,14,3.5
1001871,Maria,Cox,1982-04-06,Germany,Doctorate,167770.68,Married,Female,2022-08-08,No,Yes,212993.16,Yes,No,No,665,Yes,15,4.04
1001872,Roberto,Bennett,1993-02-10,UK,Bachelor,175450.57,Single with Partner,Male,2010-08-16,No,No,143234.4,Yes,Yes,Yes,765,Yes,11,1.97
1001873,Shawn,Nichols,1966-06-01,USA,Bachelor,157474.82,Single with Partner,Male,2016-11-02,No,Yes,47004.06,Yes,No,No,553,No,16,4.12
1001874,Fred,Wood,1955-07-30,Germany,Master,127816.24,Married,Female,2000-10-12,No,No,7474.41,No,Yes,Yes,510,Yes,8,2.34
1001875,Eric,Jennings,1987-11-17,Germany,Master,157491.31,Single,Male,2019-03-20,Yes,No,25949.83,No,Yes,Yes,483,Yes,10,1.66
1001876,Michael,Serrano,1995-10-27,USA,Doctorate,126516.34,Divorced,Female,2020-08-13,Yes,No,175222.76,No,No,No,354,No,7,1.56
1001877,Johnny,Patton,1956-01-06,USA,Master,174570.08,Single with Partner,Male,2009-06-24,No,No,211835.48,No,No,Yes,379,Yes,14,4.27
1001878,Samantha,Bradley,1991-01-18,USA,Bachelor,183229.46,Single,Male,2019-06-18,No,No,195721.49,Yes,No,Yes,511,No,17,1.95
1001879,Evan,Rosales,1996-01-02,UK,Master,196990.43,Single with Partner,Male,2005-08-23,No,Yes,197552.92,No,Yes,Yes,505,No,7,1.88
1001880,Matthew,Pierce,1991-12-22,USA,Master,131904.17,Single,Male,2008-03-15,Yes,No,65535.85,No,No,Yes,597,No,10,4.53
1001881,Justin,Fritz,1983-12-03,USA,Bachelor,162593.63,Single,Male,2009-04-22,No,Yes,247275.87,No,Yes,Yes,451,Yes,0,2.46
1001882,Jeffery,Wright,1978-10-23,Germany,GCSE,78483.59,Married,Male,2004-05-04,Yes,No,21967.57,Yes,No,No,504,No,15,4.96
1001883,Christopher,Roberts,1984-04-12,USA,GCSE,112557.75,Single,Male,2023-01-10,Yes,No,205345.4,No,Yes,Yes,341,Yes,11,2.08
1001884,Erin,Jenkins,1972-02-16,Germany,GCSE,84218.56,Divorced,Female,2005-06-16,No,No,24565.59,No,Yes,Yes,644,Yes,1,3.64
1001885,Eric,Duncan,1948-02-23,UK,Master,131640.77,Single with Partner,Female,2009-01-08,No,No,67175.81,Yes,Yes,Yes,395,Yes,2,1.78
1001886,Anthony,Phillips,1994-06-09,USA,GCSE,65889.73,Single with Partner,Female,2011-12-02,No,No,124055.34,Yes,No,Yes,588,No,7,1.77
1001887,Colleen,Miranda,1998-11-20,UK,GCSE,86857.2,Single,Male,2006-09-23,Yes,No,13713.86,No,Yes,Yes,785,Yes,19,4.24
1001888,Brandon,Poole,1985-03-18,UK,Bachelor,176022.75,Married,Female,2001-08-08,No,No,98785.17,No,Yes,No,591,No,0,4.7
1001889,Robert,Wright,1987-11-19,Germany,Bachelor,189045.92,Married,Male,2007-01-17,Yes,No,87788.55,Yes,No,No,536,No,4,4.58
1001890,Anthony,Navarro,1970-08-10,Canada,Bachelor,134440.57,Married,Female,2013-09-27,No,No,161934.15,Yes,No,No,660,No,5,4.34
1001891,Jennifer,Scott,1948-11-19,UK,Master,196123.37,Single,Male,2019-03-13,No,No,179616.15,No,Yes,Yes,429,Yes,20,3.33
1001892,Michael,Wu,1957-03-03,USA,GCSE,29677.38,Married,Female,2016-03-22,No,No,22987.63,Yes,No,Yes,609,Yes,1,1.45
1001893,Mindy,Watson,1973-11-06,Germany,GCSE,118441.16,Married,Female,2007-05-04,No,No,9901.89,No,Yes,No,824,Yes,19,2.35
1001894,Katherine,Gonzalez,1959-09-20,UK,Bachelor,188621.37,Divorced,Female,2011-05-16,No,Yes,194062.47,Yes,Yes,No,309,Yes,10,2.12
1001895,Jose,Ford,1961-05-23,USA,Bachelor,172821.82,Divorced,Female,2013-04-18,No,Yes,132186.65,Yes,Yes,Yes,797,No,7,2.0
1001896,David,Moore,2005-10-13,Germany,Bachelor,178799.64,Married,Male,2018-03-28,No,No,133845.33,Yes,Yes,Yes,367,No,4,4.89
1001897,Mary,Thomas,1947-01-30,USA,GCSE,30978.43,Single with Partner,Female,2014-01-08,No,Yes,245186.88,Yes,No,Yes,712,No,1,1.6
1001898,Jacqueline,Whitaker,1966-06-29,UK,Doctorate,123318.39,Single,Female,2020-12-03,No,Yes,109660.29,Yes,No,No,799,Yes,9,2.88
1001899,David,Brooks,1953-03-24,UK,Master,128141.26,Single,Male,2010-09-22,No,No,49369.65,Yes,Yes,Yes,648,Yes,10,4.7
1001900,Kirk,Thomas,2006-07-16,Germany,GCSE,32386.54,Divorced,Male,2005-02-02,No,No,170288.03,Yes,No,No,490,No,6,1.24
1001901,Brian,King,1955-06-18,USA,GCSE,76548.6,Single with Partner,Female,2019-12-13,No,No,203993.24,No,Yes,Yes,300,Yes,1,3.98
1001902,Juan,Montgomery,2001-05-25,UK,Doctorate,137235.52,Single,Male,2001-05-06,Yes,No,125789.25,No,Yes,Yes,530,Yes,4,3.44
1001903,Brian,Vazquez,1986-09-05,Germany,Master,188816.45,Married,Male,2014-08-13,Yes,No,173076.92,No,No,Yes,814,Yes,2,2.44
1001904,Amber,Miller,2004-04-01,UK,Bachelor,155659.89,Divorced,Male,2019-12-18,No,Yes,128677.28,No,No,No,311,No,11,4.75
1001905,Madeline,Robinson,1980-10-24,Germany,Master,175640.84,Married,Female,2005-12-22,Yes,No,102075.12,Yes,No,No,325,Yes,2,2.34
1001906,Joseph,Ruiz,1983-01-19,UK,Master,172229.85,Single,Female,2003-06-08,No,Yes,8955.77,Yes,Yes,No,702,No,0,1.75
1001907,Eric,Peters,1944-12-17,Canada,Master,145588.24,Divorced,Male,2016-11-11,Yes,No,43766.15,No,No,Yes,803,Yes,0,3.9
1001908,Heather,Hart,1993-01-07,UK,Bachelor,139453.41,Married,Male,2003-11-28,No,Yes,120149.97,Yes,No,Yes,583,No,3,2.33
1001909,Brandon,Kennedy,1947-08-17,UK,Bachelor,147396.5,Married,Male,2003-01-29,No,Yes,99373.53,Yes,No,No,848,No,8,2.15
1001910,Brandon,Scott,1962-05-25,UK,GCSE,100479.2,Married,Male,2002-11-14,No,No,210783.79,Yes,No,Yes,743,No,20,4.72
1001911,Maria,Jones,1953-06-27,UK,Doctorate,166902.15,Single with Partner,Female,2006-07-04,No,Yes,27468.1,Yes,Yes,Yes,547,No,11,2.23
1001912,Jessica,Singh,1974-11-28,Germany,Bachelor,140283.09,Single with Partner,Male,2012-10-09,Yes,No,12911.83,No,No,Yes,642,Yes,11,3.3
1001913,Amanda,Smith,1957-02-24,Canada,GCSE,102513.26,Married,Male,2015-03-10,No,Yes,22149.46,No,No,Yes,793,Yes,9,3.62
1001914,Ashley,Robertson,1981-02-27,UK,Doctorate,124380.75,Single,Female,2010-05-16,No,Yes,169651.93,Yes,Yes,No,769,No,5,2.94
1001915,Dustin,Taylor,1997-07-16,USA,Doctorate,175934.67,Married,Male,2018-12-19,Yes,No,148780.58,Yes,Yes,No,848,No,18,2.24
1001916,Carol,Jackson,1965-11-01,Germany,Doctorate,155128.06,Single,Female,2017-06-21,No,Yes,158202.19,No,Yes,No,474,No,10,3.17
1001917,Jacob,Lee,1967-01-25,Germany,Master,178503.23,Single,Female,2023-11-29,No,Yes,39567.6,Yes,Yes,No,769,No,12,2.6
1001918,Donna,Smith,1959-03-30,USA,Doctorate,194196.9,Married,Male,2017-04-19,No,No,129281.65,No,Yes,No,642,No,19,1.14
1001919,Michael,Wilson,1947-10-14,UK,GCSE,96003.27,Single,Male,2016-06-13,No,No,192010.44,Yes,Yes,No,845,No,6,2.24
1001920,Catherine,Villarreal,1993-11-20,USA,Master,155357.23,Divorced,Male,2014-05-23,No,No,171095.54,Yes,No,Yes,638,No,19,3.35
1001921,Olivia,Mcdonald,2004-12-05,USA,Master,132078.05,Single,Male,2007-11-12,No,No,109896.48,Yes,Yes,No,704,Yes,17,1.05
1001922,Alicia,Johnson,2006-04-23,UK,GCSE,101409.69,Married,Male,2001-02-25,No,Yes,26233.73,Yes,No,Yes,793,Yes,3,3.6
1001923,Amy,Cook,1986-12-17,USA,GCSE,68227.73,Single,Female,2001-06-28,No,Yes,217714.29,No,No,No,617,Yes,13,1.12
1001924,Christopher,Hicks,2002-05-11,UK,Doctorate,126024.99,Single with Partner,Female,2016-12-11,Yes,No,131740.6,Yes,No,No,745,No,14,3.25
1001925,Nathan,Gordon,1955-10-28,Germany,Bachelor,177524.43,Single,Male,2018-04-03,No,No,222459.33,No,No,Yes,324,No,3,1.24
1001926,Sherry,Robinson,1945-04-14,UK,Master,143348.16,Married,Female,2017-10-03,No,Yes,109899.55,Yes,Yes,No,604,Yes,14,4.39
1001927,Darrell,Cuevas,2004-11-23,USA,GCSE,28693.27,Single with Partner,Male,2017-06-15,No,Yes,59558.45,No,No,Yes,829,Yes,7,4.64
1001928,Jacob,Meyer,1992-03-05,USA,GCSE,110664.1,Divorced,Female,2009-08-23,No,Yes,77130.29,Yes,No,No,336,Yes,11,3.46
1001929,Bradley,Crawford,1959-04-06,USA,Bachelor,158648.09,Single with Partner,Male,2007-03-18,No,No,104770.07,No,No,Yes,326,No,2,1.51
1001930,Diane,Richardson,2005-05-28,UK,GCSE,50972.26,Single,Male,2019-08-19,No,No,153710.09,No,Yes,Yes,830,No,19,4.61
1001931,Chad,Johns,1960-10-19,USA,Master,177310.92,Single,Female,2003-08-21,No,Yes,192320.18,Yes,Yes,Yes,337,No,20,3.91
1001932,Michael,Saunders,1981-02-01,USA,Bachelor,190872.19,Single with Partner,Male,2009-09-21,Yes,No,60963.1,Yes,No,Yes,478,No,15,4.52
1001933,Jimmy,Lara,1979-04-12,USA,GCSE,24029.48,Single,Female,2011-03-02,No,Yes,47255.39,Yes,Yes,Yes,744,Yes,1,2.86
1001934,Danielle,Colon,1952-05-30,USA,GCSE,90033.81,Married,Male,2009-04-07,No,No,50983.63,No,No,Yes,549,No,3,2.69
1001935,Franklin,Lee,1949-06-27,USA,Bachelor,181360.94,Divorced,Male,2009-03-17,No,No,233651.14,No,Yes,Yes,586,Yes,7,3.37
1001936,Holly,Jones,1965-08-05,Germany,GCSE,44153.03,Single with Partner,Female,2016-05-22,No,Yes,41321.63,No,No,Yes,538,Yes,13,2.82
1001937,Angela,Lowe,1955-12-25,UK,Master,159169.91,Single with Partner,Female,2002-06-22,No,Yes,86697.52,Yes,Yes,Yes,757,Yes,17,1.68
1001938,Jody,Church,1985-08-16,Germany,Bachelor,127142.87,Single with Partner,Male,2022-04-01,No,Yes,121672.56,No,Yes,Yes,498,No,17,4.3
1001939,Brandy,Kaiser,1999-09-26,USA,GCSE,95687.99,Single with Partner,Male,2015-06-10,No,No,139228.39,Yes,No,Yes,781,No,4,1.76
1001940,David,Hale,1967-11-29,UK,Bachelor,187796.48,Single with Partner,Male,2001-02-24,Yes,No,214578.05,No,No,Yes,315,Yes,15,3.99
1001941,John,Drake,1982-10-20,UK,GCSE,34385.92,Married,Female,2001-01-13,No,Yes,28575.81,No,No,Yes,832,No,17,4.56
1001942,John,Russell,1981-11-02,UK,GCSE,102380.18,Divorced,Male,2008-11-17,Yes,No,27360.14,Yes,No,Yes,509,No,18,3.12
1001943,James,Watkins,2002-06-27,Germany,GCSE,98070.74,Married,Female,2006-08-26,Yes,No,79375.85,No,Yes,Yes,528,No,2,2.01
1001944,Derek,Lopez,1992-03-12,Germany,Master,147753.07,Married,Female,2011-11-15,No,No,103535.08,Yes,No,No,325,Yes,19,1.09
1001945,Michelle,Vega,2001-10-05,Germany,Doctorate,175223.16,Married,Male,2008-07-03,No,Yes,93694.41,Yes,No,No,531,No,19,3.62
1001946,Michael,Peters,1966-11-23,USA,Master,120003.85,Single,Male,2020-09-16,No,Yes,98218.69,No,No,No,715,Yes,10,3.21
1001947,Tonya,Gordon,1987-12-07,USA,Bachelor,194543.81,Married,Female,2016-11-03,No,No,212923.17,No,Yes,Yes,722,Yes,12,3.76
1001948,Christina,Arellano,1965-01-01,UK,GCSE,76836.79,Married,Female,2020-07-28,No,No,209232.41,No,No,Yes,469,No,1,4.81
1001949,Jacqueline,Williams,1957-07-27,UK,Bachelor,169627.11,Married,Male,2001-08-06,No,Yes,201453.13,No,No,No,488,No,12,2.81
1001950,Nicholas,Becker,1986-04-11,USA,Master,173172.75,Married,Female,2005-01-03,No,Yes,188918.05,Yes,No,No,839,Yes,19,3.69
1001951,Catherine,Williams,1952-04-30,UK,Doctorate,164909.52,Married,Female,2004-04-27,No,No,10481.16,Yes,Yes,Yes,348,No,6,1.57
1001952,Lisa,Jones,1965-07-04,UK,GCSE,106249.33,Single,Female,2007-10-17,No,Yes,37687.17,No,No,No,363,Yes,0,1.56
1001953,Dominique,Cruz,1974-01-12,USA,GCSE,82531.38,Married,Male,2021-07-23,No,Yes,183155.28,No,Yes,Yes,556,Yes,7,2.97
1001954,Monica,Garcia,1950-06-02,Germany,Master,192620.8,Single with Partner,Male,2018-07-07,No,No,148873.04,No,Yes,Yes,847,No,5,3.35
1001955,Diana,Chan,1989-08-29,Canada,Master,166586.53,Married,Female,2022-09-29,Yes,No,168616.57,No,No,Yes,322,No,7,4.94
1001956,Juan,Huynh,1951-10-24,Canada,Master,133689.79,Married,Female,2011-11-10,Yes,No,179346.07,Yes,No,Yes,487,No,2,3.28
1001957,Peggy,Wells,1969-08-12,USA,Master,193085.0,Married,Female,2004-09-16,Yes,No,227876.63,Yes,No,Yes,350,No,13,4.67
1001958,Caroline,Gutierrez,1963-12-27,USA,Doctorate,174530.2,Single with Partner,Female,2008-06-12,No,No,158931.68,No,No,No,306,No,4,4.15
1001959,James,Wright,1950-09-17,USA,Bachelor,175939.12,Single with Partner,Male,2001-01-18,No,No,69181.63,No,Yes,Yes,776,Yes,2,4.6
1001960,Melissa,Thomas,1961-08-05,Germany,Doctorate,198838.54,Single,Male,2012-06-16,No,Yes,21120.78,Yes,Yes,Yes,801,Yes,9,4.43
1001961,Timothy,Oconnor,1966-04-03,UK,Doctorate,126015.72,Single with Partner,Male,2006-07-24,No,Yes,108248.35,No,Yes,No,631,No,6,3.17
1001962,Heather,Green,1974-07-07,USA,Master,154287.41,Single with Partner,Female,2003-04-19,No,Yes,177578.45,Yes,Yes,No,735,No,11,1.0
1001963,Alec,Willis,1945-07-11,Germany,Bachelor,139127.63,Single with Partner,Male,2011-08-28,Yes,No,70762.59,Yes,No,No,677,Yes,18,2.82
1001964,Jason,Weaver,1988-12-19,UK,GCSE,84520.94,Married,Female,2014-10-31,No,No,30371.8,Yes,No,No,300,No,14,1.88
1001965,Vanessa,Mullen,1981-09-14,USA,Bachelor,184544.93,Single with Partner,Female,2017-05-28,Yes,No,249686.11,No,Yes,No,696,No,1,3.86
1001966,Heather,Lowery,2002-03-23,USA,Bachelor,197304.86,Married,Female,2002-10-30,No,Yes,104951.04,Yes,No,No,679,Yes,0,1.79
1001967,Tyler,Wilson,1978-03-02,UK,Master,156367.69,Single with Partner,Female,2015-12-03,No,No,54392.17,No,No,Yes,614,No,0,2.89
1001968,Amy,Reid,1994-12-31,UK,GCSE,99476.95,Single with Partner,Male,2015-01-26,No,No,41473.16,No,Yes,Yes,613,Yes,13,1.1
1001969,John,Owen,1995-10-24,UK,GCSE,112036.95,Single with Partner,Female,2015-01-07,No,Yes,215750.48,No,No,No,601,Yes,20,1.36
1001970,Hayley,Cline,1981-11-17,UK,Master,174666.03,Married,Male,2019-10-09,No,Yes,204973.13,Yes,Yes,Yes,655,Yes,1,2.57
1001971,Christopher,Vasquez,1986-06-18,UK,GCSE,47302.33,Single with Partner,Male,2017-09-06,No,Yes,153484.82,No,No,Yes,656,Yes,14,3.92
1001972,George,Riley,1978-02-04,Germany,Bachelor,168628.33,Single,Male,2001-09-24,Yes,No,136977.5,Yes,No,Yes,377,Yes,16,3.69
1001973,Susan,David,1992-11-05,UK,Bachelor,197596.16,Single,Male,2019-07-18,No,No,237879.18,No,No,Yes,451,Yes,7,2.71
1001974,Rebecca,Johnson,1996-04-01,USA,Master,199004.31,Married,Female,2018-10-08,Yes,No,57375.6,Yes,No,No,479,No,12,1.76
1001975,Sara,Atkinson,1956-02-07,UK,GCSE,85666.54,Single with Partner,Male,2005-07-11,No,No,104082.24,No,Yes,No,480,Yes,16,2.22
1001976,Angelica,Perez,1955-12-19,Canada,Master,190959.02,Single,Female,2005-03-26,No,No,6556.38,No,Yes,No,531,Yes,15,2.98
1001977,Travis,Gibson,1953-11-20,UK,Bachelor,136027.95,Married,Male,2005-03-20,No,No,104880.01,Yes,No,Yes,586,Yes,10,4.79
1001978,Carrie,Skinner,1952-01-17,USA,Doctorate,139686.29,Single,Female,2007-06-15,No,Yes,96300.44,No,Yes,Yes,843,Yes,7,3.56
1001979,Jesus,Anderson,1972-12-29,Germany,Bachelor,196231.01,Married,Male,2014-08-15,Yes,No,237393.51,No,Yes,Yes,794,Yes,0,1.51
1001980,Robert,Gomez,2004-02-19,Germany,GCSE,36982.6,Single with Partner,Male,2017-12-13,Yes,No,89814.82,Yes,No,Yes,352,No,6,4.22
1001981,Mitchell,Moody,1957-10-30,UK,GCSE,42346.22,Single with Partner,Male,2002-07-26,Yes,No,208763.4,No,No,Yes,532,No,2,3.88
1001982,Matthew,Lee,1987-09-29,Germany,GCSE,64372.67,Married,Female,2005-12-15,Yes,No,191741.78,No,No,No,397,Yes,12,4.55
1001983,Linda,Williams,1973-06-16,USA,Bachelor,167166.74,Divorced,Male,2020-01-25,No,Yes,37159.1,No,No,No,497,No,5,3.44
1001984,Joyce,Thomas,1948-08-10,USA,GCSE,81966.45,Single with Partner,Female,2002-07-13,No,Yes,240694.22,No,No,No,346,Yes,13,2.24
1001985,Joanna,Lee,1952-09-17,UK,Bachelor,143358.08,Single with Partner,Female,2017-01-23,No,No,157889.05,No,Yes,Yes,406,No,12,4.39
1001986,Mary,Lewis,1980-06-13,UK,Bachelor,193649.11,Single with Partner,Male,2014-12-24,No,No,149299.01,No,No,Yes,630,No,1,3.31
1001987,Clifford,Shaw,2004-09-18,Germany,GCSE,111849.59,Divorced,Male,2018-11-26,No,Yes,3321.68,No,No,Yes,842,Yes,10,3.81
1001988,Gary,Owens,2003-11-03,USA,GCSE,61638.53,Single with Partner,Female,2001-10-01,No,No,174923.01,No,No,No,361,No,0,2.88
1001989,Daniel,Jones,1970-09-16,USA,Master,154743.34,Married,Male,2003-08-11,Yes,No,14284.96,Yes,No,No,593,No,20,4.22
1001990,Eddie,Harris,1945-10-15,Germany,Doctorate,176199.77,Married,Female,2010-04-15,No,Yes,46671.05,No,Yes,No,335,No,7,3.5
1001991,Stacy,Monroe,1997-01-01,Germany,GCSE,87647.61,Single with Partner,Male,2001-07-15,Yes,No,25015.8,No,No,No,607,Yes,20,4.56
1001992,Amy,Powers,1961-11-06,UK,GCSE,60700.51,Married,Female,2011-12-08,No,Yes,94800.2,Yes,Yes,No,661,No,6,2.4
1001993,Vickie,Miller,1954-03-15,USA,Doctorate,153139.54,Single with Partner,Female,2006-12-13,No,Yes,199009.59,Yes,No,Yes,442,No,13,4.39
1001994,Vincent,Montgomery,1966-11-02,UK,GCSE,57411.74,Married,Female,2010-04-20,No,No,176962.43,Yes,Yes,No,556,Yes,17,4.15
1001995,Jessica,Chen,2005-01-24,Germany,Doctorate,138830.8,Married,Male,2017-12-13,Yes,No,27031.11,Yes,No,Yes,415,Yes,10,2.48
